Case_Type,統一編號,公司名稱,Cmpy_Address,代表人,資本額,核准設立日期
Change,53086250,東鼎保全股份有限公司,基隆市信義區信一路141巷25號6樓,張正行,40000000,1051213
Change,53087259,翌勤通訊股份有限公司,新竹縣寶山鄉創新二路6號3樓,戴逸之,149750000,1051220
Change,53087315,台灣優瓷有限公司,臺北市松山區八德路3段199巷4弄2號2樓,莊林麗卿,1000000,1051219
Change,53089067,體學生物科技股份有限公司,新竹縣竹北市生醫路2段8號4樓,李鍾熙,356000000,1051227
Change,53089616,冠昇環宇股份有限公司,臺北市大同區西寧北路70號8樓,黃素珍,113437500,1051201
Change,53089708,萬世安公寓大廈管理維護有限公司,臺北市內湖區康樂街72巷17弄110號6樓,劉茂城,20000000,1051230
Change,53089735,羿元國際有限公司,臺北市中山區長春路328號4樓之6,鄭元豐,5000000,1051202
Change,53089762,全家國際餐飲股份有限公司,臺北市中山區中山北路2段61號3樓,吳勝福,105000000,1051201
Change,53090310,鴻靜實業有限公司,新北市汐止區大同路1段181號13樓,孫渝,30000000,1051212
Change,53090347,向陽優能系統股份有限公司,臺北市大安區敦化南路2段99號12樓,陳貴光,20000000,1051201
Change,53094076,圓圓投資股份有限公司,臺北市中正區杭州南路1段6巷9號1樓,黃圳國,6000000,1051201
Change,53094152,日兆投資股份有限公司,臺北市中正區杭州南路1段6巷9號1樓,高雅慧,6000000,1051205
Change,53094343,愛露國際有限公司,臺北市中山區民生東路2段119號地下一層、地下一層之1,畢庶義,5000000,1051228
Change,53094744,鼎馳建設開發有限公司,臺北市大安區忠孝東路4段197號12樓,黃苡峻,1000000,1051222
Change,53095309,裕基創業投資股份有限公司,臺北市大安區建安里敦化南路1段183號4樓,洪敏弘,500000000,1051201
Change,53097221,巨錡建設股份有限公司,臺北市松山區敦化南路1段102號11樓,蔡幃昌,21000000,1051215
Change,53098431,日虹投資有限公司,臺北市內湖區江南街117巷8弄1號3樓,黃益正,10010000,1051229
Change,53099425,富芮國際有限公司,臺北市中山區樂群二路95號5樓之2,謝正傑,18000000,1051202
Change,53100422,安可爾科技股份有限公司,臺北市中山區長春路78號8樓之2,劉得正,7420000,1051229
Change,53100627,統能開發建設股份有限公司,臺北市大安區市民大道3段198號10樓,施俊偉,40000000,1051219
Change,53100865,蒂米琪國際有限公司,臺北市士林區中山北路5段645號1、2、3、4樓,呂宛頻,20000000,1051206
Change,53101365,常陞實業有限公司,臺北市大同區民權西路236號2樓,翁雲清,3000000,1051223
Change,53102054,阿舍國際有限公司,臺北市信義區忠孝東路5段68號6樓,黃瑞妍,35000000,1051202
Change,53104139,極製有限公司,臺北市大同區太原路100號6樓,陳重生,1500000,1051223
Change,53104243,數碼標誌有限公司,臺北市中正區三元街234號,郭李金桂,1000000,1051227
Change,53106220,年豐源股份有限公司,臺北市文山區萬隆街97號,陳維臻,15000000,1051207
Change,53106946,任翔國際有限公司,臺北市大同區重慶北路1段27巷10號,林坤山,1000000,1051215
Change,53107109,國軒科技股份有限公司,新竹市東區三民里民權路15號10樓,石東益,120100000,1051226
Change,53107754,鈞豐科技有限公司,臺北市信義區忠孝東路5段482號15樓之2,林子筠,5000000,1051206
Change,53107924,亞太世紀室內裝修有限公司,臺北市松山區南京東路4段197號12樓之4,蔡川銘,3000000,1051227
Change,53109330,仰南有限公司,臺北市大安區和平東路2段201號2樓之2,吳月玲,9000000,1051229
Change,53109394,玩子科技股份有限公司,臺北市大同區長安西路289號5樓之6,陳銘棋,4000000,1051228
Change,53110076,宸寶建設股份有限公司,臺北市內湖區瑞光路288號9樓,吳聆思,10000000,1051205
Change,53110688,捷浤有限公司,臺北市中正區和平西路2段21之1號,何怡慧,1000000,1051228
Change,53111342,台北吉本娛樂事業股份有限公司,臺北市中山區德惠街9號4樓之1,?內光夫,5500000,1051223
Change,53111928,一田有限公司,臺北市大安區新生南路1段121號4樓,黃啟明,5000000,1051219
Change,53111933,潤成投資控股股份有限公司,臺北市中山區八德路2段308號13樓之1,鄭銓泰,1.1145E+11,1051209
Change,53112052,安思科技股份有限公司,臺北市中山區南京東路2段132號4樓,陳昱璇,4300000,1051207
Change,53112193,台灣花鰻太魯閣股份有限公司,臺北市信義區松隆路167號9樓,李宏文,790010000,1051221
Change,53112644,漢華國際實業股份有限公司,臺北市大安區忠孝東路4段341號3樓之1,李曙光,8100000,1051206
Change,53113159,新鑫世界有限公司,臺北市中山區南京西路1之1號11樓,黃振通,2000000,1051230
Change,53113340,遠陞資本股份有限公司,臺北市內湖區內湖路1段118號4樓,彭浩緯,10000000,1051222
Change,53113926,瀚立光電股份有限公司,臺北市中山區錦州街46號12樓之3,郭信和,1000000,1051213
Change,53114474,凱德唐股份有限公司,臺北市大同區西寧北路62號7樓之1,莊自立,200000000,1051215
Change,53114853,鴻羿實業有限公司,臺北市大安區信義路3段7號4樓,李富美,36000000,1051220
Change,53115163,兆曜實業股份有限公司,臺北市大安區仁愛路四段27巷23號3樓~11樓、25號、25號3樓~11樓、27號2樓~14樓,林榮顯,1307000000,1051207
Change,53115190,欣麗貿易有限公司,臺北市信義區松德路159號19樓,徐?美,5400000,1051208
Change,53116310,恆顥科技股份有限公司,新竹縣湖口鄉文化路2-1號,翁宗斌,3272051460,1051226
Change,53116521,運達航運股份有限公司,臺北市中山區南京東路2段123號7樓,林澤宇,15000000,1051212
Change,53116590,愛客發有限公司,臺北市萬華區成都路101、103號,徐豪雄,224000000,1051230
Change,53117084,首義投資有限公司,臺北市北投區中山北路7段219巷3弄33號7樓,許秋齡,1000000,1051229
Change,53117325,吉城開發股份有限公司,臺北市內湖區瑞光路633號10樓,張雅婷,120000000,1051202
Change,53119323,相親家股份有限公司,臺北市士林區福國路21號4樓,陳俊,66000,1051206
Change,53120525,上品國際流通股份有限公司,新北市新莊區新北大道2段219號6樓,顏志耀,65000000,1051222
Change,53120834,集體創作有限公司,臺北市松山區八德路3段212號6樓,張翠文,300000,1051221
Change,53121290,廣豐聿國際有限公司,臺北市中山區建國北路2段147號4樓之3,江翌禾,5000000,1051230
Change,53121904,昱成光能股份有限公司,苗栗縣苗栗市中華路889號,林榮盛,1210000000,1051206
Change,53121947,方達科技股份有限公司,臺北市萬華區長沙街2段51號2樓之1,方凰綺,12000000,1051230
Change,53122565,台灣德維特股份有限公司,臺北市松山區復興北路167號12樓之3,柯睿瀚(Rehan Abbas Khan),205387500,1051219
Change,53122615,台灣宇通車業股份有限公司,基隆市七堵區明德三路111之1號,溫欽煌,33100000,1051208
Change,53122761,康博國際健康管理顧問股份有限公司,臺北市信義區忠孝東路5段492巷18號,陳泓成,5094000,1051212
Change,53122951,光宜貿易股份有限公司,臺北市南港區南港路3段80巷44號4樓,林聖鈞,18000000,1051202
Change,53123240,金撰室內裝修有限公司,臺北市文山區羅斯福路5段163號,李豫夫,5000000,1051208
Change,53124888,大瀚國際商務中心股份有限公司,臺北市中山區復興北路420號7樓,蔡明璋,77200000,1051221
Change,53126112,嶸運國際資源創新顧問有限公司,臺北市信義區松德路171號3樓之2,鍾佩瑩,500000,1051205
Change,53126252,源智實業有限公司,臺北市內湖區內湖路1段300號3樓,陳清結,3000000,1051212
Change,53126295,力蓉生技股份有限公司,新北市三重區興德路96號13樓,徐嘉隆,20000000,1051208
Change,53126605,吸引力文創娛樂股份有限公司,臺北市信義區松壽路12號7樓、8樓,戴豪逸,120000000,1051229
Change,53127338,博睿亞洲行銷有限公司,臺北市大安區敦化南路1段205號9樓之10,林幼菁,10000000,1051202
Change,53127858,宏璞餐飲股份有限公司,臺北市信義區忠孝東路4段563號17樓,劉淑芬,20010000,1051228
Change,53128391,活德資產管理有限公司,臺北市信義區忠孝東路4段560號10樓之2,陳家駒,61660300,1051207
Change,53129265,熊寶貝寵物用品有限公司,嘉義市西區西平里中興路740號1樓,林嬰君,20000000,1051230
Change,53129693,福豐科技事業股份有限公司,桃園市八德區銀和街49號1樓,邱輝煌,2000000,1051205
Change,53129997,吉加環保有限公司,高雄市大寮區六和路26巷9號,簡玉琳,1000000,1051207
Change,53131419,壹佰伍拾參條魚國際企業有限公司,臺中市西屯區何源里漢成街186號1樓,劉超陽,500000,1051212
Change,53132091,承發金屬企業有限公司,嘉義縣民雄鄉中和村8鄰社溝51之10號1樓,李雅芳,1000000,1051219
Change,53132326,皇亮科技股份有限公司,高雄市燕巢區安林五街4號1樓,薛欉,20000000,1051221
Change,53132705,天力土石方資源有限公司,桃園市蘆竹區蘆竹里富國路三段1221之2號1樓,朱臻瑤,1000000,1051227
Change,53133492,中山高加油站股份有限公司,嘉義市西區竹村里北港路1335之30號,李雨達,12000000,1051201
Change,53133578,家逸土地開發股份有限公司,臺中市南屯區文心路一段378號25樓之1,洪岳鵬,77000000,1051221
Change,53133704,洋齊興業有限公司,臺中市太平區太平里永豐路157巷13號1樓,張志安,2500000,1051207
Change,53133747,維恩國際人力仲介有限公司,臺中市南屯區萬和路二段31之36號2樓,鄭政雄,5000000,1051216
Change,53134035,利拓開發工程有限公司,臺中市沙鹿區興安里興益路2號1樓,蔡長霖,10000000,1051230
Change,53134204,宏翰開發建設有限公司,臺南市安平區育平四街6號1樓,蔡勝凱,13000000,1051207
Change,53134366,采風醫美股份有限公司,臺中市西屯區惠來里市政路386號6樓之7,王玉如,29000000,1051207
Change,53134719,統創不動產經紀有限公司,臺中市大雅區四德里中清路三段870號2樓,朱守誠,1000000,1051213
Change,53135371,精彩創意整合行銷有限公司,臺北市大安區和平東路3段308巷58號3樓,林鴻花,5000000,1051202
Change,53135668,台眾國際人力開發有限公司,臺南市永康區烏竹街65號1樓,王明祥,5000000,1051226
Change,53136012,典洋企業有限公司,彰化縣秀水鄉鶴鳴村彰鹿路246號,黃義雄,1000000,1051212
Change,53138264,遠東世界有限公司,桃園市大園區溪海里7鄰崙頂16之2號,賴莘婷,3000000,1051214
Change,53138399,華友聯休憩事業股份有限公司,高雄市三民區建國一路458號13樓,呂水波,430000000,1051202
Change,53139448,泰瑩機械有限公司,臺中市豐原區翁明里東興街44號1樓,邱亞旭,1000000,1051216
Change,53140120,達雲科技股份有限公司,新竹縣竹北市高鐵二路32號13樓之3,劉進金,10000000,1051230
Change,53140466,茉莉魔力有限公司,桃園市中壢區中央里裕民街26之1號11樓,周音里,100000,1051228
Change,53141319,勇信機械有限公司,臺南市永康區王行里王行路866巷7弄6號,謝?翔,1250000,1051220
Change,53141417,吉笙營造有限公司,彰化縣田中鎮北路里福中街31號1樓,蔡紋琪,10000000,1051228
Change,53141824,瑪琪亞朵有限公司,臺中市西屯區工業區九路10號1樓,陳淑如,38308949,1051214
Change,53141887,唯石軒精品有限公司,臺中市東區自由路3段17號,李宜蓁,300000,1051205
Change,53143267,青堂瓦舍建研有限公司,新竹縣竹北市東平里興隆路五段37號4樓,施嘉豐,10000000,1051227
Change,53143323,振宇消防安全設備有限公司,臺中市龍井區龍泉里龍社路560號1樓,顏資元,1000000,1051226
Change,53143421,上榮興企業有限公司,臺中市西區吉龍里美村路1段736號,李憶涵,1000000,1051206
Change,53143674,金邊國際地產股份有限公司,高雄市苓雅區大順三路183之2號1樓,蔡國委,41550000,1051222
Change,53144385,異想風影音文化股份有限公司,新北市中和區中和路358號8樓,翁秋燕,38000000,1051228
Change,53145363,照宥科技股份有限公司,桃園市蘆竹區南崁路1段202號11樓之3,李添財,42000000,1051202
Change,53145841,怡維達有限公司,臺南市東區崇明路117號地下一層及119號地下一層,城維成,55000000,1051205
Change,53146882,炭火燒肉有限公司,高雄市鼓山區美術東四路562號1樓,吳慧玲,10000000,1051229
Change,53147051,力悅科技股份有限公司,新北市新店區二十張路64號地下層,鄭竫妤,1000000,1051212
Change,53147186,原進鋼鐵有限公司,桃園市楊梅區瑞塘里中山北路二段445號2樓,彭韻如,5000000,1051226
Change,53147257,金鷹保險經紀人有限公司,臺南市北區成德里育德路199巷2號,陳俊言,12000000,1051228
Change,53147355,潤泰益實業有限公司,臺中市神岡區社口里文昌街28號1樓,張俊杰,500000,1051207
Change,53148018,普拉伯股份有限公司,新竹縣竹北市文興路一段273號2樓,張家瀚,50500000,1051223
Change,53148967,倚嘉企業有限公司,臺南市安南區培安路476號,王慧華,1000000,1051219
Change,53149001,富邦物業管理顧問有限公司,桃園市桃園區信光里信光路46號3樓,李育林,16000000,1051209
Change,53149277,侑義國際金屬有限公司,臺南市安定區中沙里沙崙24-20號1樓,陳政佑,9900000,1051207
Change,53149678,正昌能源有限公司,臺中市霧峰區本堂里樹仁路151巷5號1樓,黃清武,6000000,1051227
Change,53149847,鉅泹興業有限公司,臺中市豐原區三豐路二段549巷112號,黃鈺璞,1000000,1051205
Change,53150512,富昱食品有限公司,臺中市西屯區美滿街2號1樓,何季忠,1000000,1051214
Change,53151033,譽詳科技有限公司,臺南市新市區新和里忠孝街227巷2號5樓之2,楊宜勳,5000000,1051227
Change,53151131,駩瑩生化科技有限公司,臺中市南區長榮里愛國街23號,陳通敏,2360000,1051205
Change,53152384,駿新企業有限公司,臺南市永康區尚頂里2鄰中正二街163號,石雅祺,2400000,1051228
Change,53152510,樂酷馬智動科技股份有限公司,臺中市西屯區市政北一路77號13樓之6,王耀欽,46000000,1051205
Change,53153588,瑩亮工程有限公司,高雄市燕巢區西燕里中西路71巷124弄15號1樓,李振如,4000000,1051208
Change,53153980,玠峰有限公司,臺中市豐原區東勢里民生街50巷36號,林岳霆,20000000,1051230
Change,53154030,至善行興業有限公司,高雄市大寮區琉球里7鄰巷尾路78之1號2樓,蔡?松,3000000,1051215
Change,53155100,吉鎂工業有限公司,桃園市中壢區復華里復華三街127號2樓,廖嘉郁,13400000,1051213
Change,53155137,賓德寶電子科技有限公司,桃園市平鎮區新富里環南路二段265號3樓之3,劉韋廷,1000000,1051206
Change,53156895,鴻宇管理顧問有限公司,臺中市外埔區六分里甲后路34之1號,朱國一,5000000,1051209
Change,53157326,寵樂保健康管理顧問股份有限公司,臺北市大安區羅斯福路3段237號2樓之1,黃本康,29152860,1051208
Change,53158177,中勳股份有限公司,桃園市桃園區大興里經國路11號16樓之1,陳泓如,28000000,1051227
Change,53158459,富輝國際有限公司,桃園市平鎮區中豐路667巷11號1樓,陳美如,4500000,1051214
Change,53158943,晟銪有限公司,臺北市內湖區港華街51巷3弄20號3樓,李嘉展,50000,1051221
Change,53159345,麥可文森國際有限公司,臺中市西區大新街108號1樓,劉秀瑩,500000,1051226
Change,53159561,泰傑雲端軟體有限公司,桃園市中壢區健行里中北路2段208巷60號1樓,鍾玉粧,500000,1051212
Change,53159801,志鋼工業有限公司,臺中市南屯區大興里東興路二段35號4樓,楊志忠,3000000,1051226
Change,53159990,佳能冷氣有限公司,臺中市西屯區青海路一段66之1號,黃義哲,5000000,1051201
Change,53160011,揚海工程有限公司,桃園市桃園區會稽里大興路205號10樓,王淑貞,1000000,1051223
Change,53160510,吉多不動產有限公司,桃園市八德區大正里金門街10之4號,,500000,1051214
Change,53160820,亨立科技有限公司,新北市板橋區金門街369巷36號,陳哲民,3200000,1051206
Change,53161270,東大阪兩輪車業有限公司,臺南市永康區中華里小東路601號1樓,李穠光,1000000,1051201
Change,53161709,禾力建設股份有限公司,臺中市北屯區水景里軍福十一路553號3樓之1,劉進輝,6000000,1051202
Change,53162904,大青節能科技股份有限公司,臺中市大雅區秀山里科雅路38號3樓,陳善南,550000000,1051212
Change,53163116,綠新科技有限公司,嘉義縣新港鄉三間村港尾100號2樓,柯宗廷,10000000,1051228
Change,53163122,桃園星殿有限公司,桃園市桃園區中山東路51號8樓之1、之2,王世賢,200000,1051205
Change,53163262,雄合倉儲股份有限公司,宜蘭縣蘇澳鎮蘇東里蘇東中路7號3樓,張史杰,50000000,1051215
Change,53164142,騏森環保有限公司,新竹市香山區內湖里中華路6段231號1樓,林玉蓮,2000000,1051222
Change,53164311,百事聯開發有限公司,臺中市西屯區玉門路92巷13號1樓,李培守,3000000,1051201
Change,53165846,資普達企業有限公司,基隆市仁愛區新店里忠一路6號,林柏昂,5000000,1051223
Change,53167020,米斯特國際企業股份有限公司,彰化縣福興鄉番婆村番婆街47之12號,林瑞豪,108630000,1051212
Change,53167324,馨生生有限公司,臺南市東區莊敬路136巷2號,張逸涵,500000,1051220
Change,53168457,承運洋酒有限公司,新竹縣竹北市成功八路235號,王俊憲,35000000,1051209
Change,53168956,登逸資訊有限公司,臺中市西區公益里公正路260號2樓,李秋立,5000000,1051208
Change,53170469,周慧股份有限公司,桃園市中壢區忠義里自強三路2號,周智慧,106000000,1051223
Change,53170974,大器廣告有限公司,桃園市桃園區大興里23鄰春日路987-2號,徐瑋營,3000000,1051206
Change,53171241,伊噠特實業有限公司,臺中市南屯區五權五街329號,簡銘宏,1000000,1051213
Change,53171262,愛在家建設有限公司,雲林縣虎尾鎮西安里林森路2段145號1樓,,5000000,1051214
Change,53171755,宏權科技有限公司,臺南市歸仁區南保里文化十街10巷19弄8號1樓,朱明宏,12000000,1051214
Change,53172234,銳澳國際有限公司,臺中市北區錦祥里北屯路26號5樓之5,林子榛,660000,1051227
Change,53172425,浤洋有限公司,桃園市大園區中山南路38號,,10000000,1051227
Change,53172895,顧力嘉視覺設計有限公司,嘉義市西區文化里13鄰文化路127號1樓,顧力嘉,300000,1051226
Change,53173199,電電街股份有限公司,桃園市中壢區吉林路27號7樓,鄭義豪,19000000,1051201
Change,53173276,保誠營造有限公司,桃園市桃園區寶山里會稽一街88巷3號1樓,劉家琳,3000000,1051212
Change,53173711,利鴻螺絲製品股份有限公司,苗栗縣苑裡鎮蕉埔里9鄰蕉埔107號,楊于慧,1000000,1051209
Change,53173846,科云生醫科技股份有限公司,桃園市龜山區迴龍里萬壽路一段161號10樓之2,陳鵬威,228879400,1051227
Change,53174802,昶旭煤氣有限公司,高雄市燕巢區西燕里中北路125-3號1樓,陳佳揚,1000000,1051202
Change,53175400,保晟輪胎有限公司,屏東縣里港鄉玉田村八德路341號1樓,彭如月,2000000,1051214
Change,53175491,麻豆子有限公司,桃園市中壢區永福里西園路111之3號,林明輝,8000000,1051220
Change,53175632,東威欣業有限公司,彰化縣秀水鄉義興村義興街91號,許淑紅,1000000,1051228
Change,53177272,天齊營造股份有限公司,臺中市西屯區大河里甘肅路二段117號1樓,鄧位中,1000000,1051221
Change,53178595,陶喜建設有限公司,臺南市安平區民權路四段701號1樓,胡富文,30000000,1051206
Change,53178906,聖騎科技股份有限公司,桃園市中壢區中建里延平路500號8樓之1,,6400000,1051230
Change,53179124,禧福實業有限公司,新北市土城區裕民路214巷18弄8號（1樓）,楊家成,500000,1051215
Change,53179150,聖展金屬有限公司,桃園市大園區內海里民生路123-6號,廖釩嫻,20000000,1051207
Change,53179383,翊立科技有限公司,新北市三重區成功路10號11樓之14,曾永宏,5000000,1051214
Change,53179412,福鼎原海洋科技有限公司,新北市新莊區新樹路67巷40弄3號,陳鼎元,3000000,1051205
Change,53180234,齊禾設計有限公司,臺北市松山區八德路4段245巷32弄18號,劉建成,700000,1051216
Change,53180620,諦麟企業有限公司,新北市汐止區福德一路300巷17號,林玉萍,2000000,1051206
Change,53180754,希赫泵浦股份有限公司,新北市八里區龍米路2段86號,Ng Chee Meng 黃志明,14500000,1051201
Change,53181016,卓越旺生物科技股份有限公司,臺北市士林區福國路56巷17號1樓,盧秀珠,10000000,1051227
Change,53181156,百葳服飾有限公司,新北市板橋區三民路1段138巷3號3樓,吳麗卿,360000,1051222
Change,53181374,羿飛有限公司,新北市蘆洲區保和街47巷5號5樓,胡子正,200000,1051206
Change,53182628,昇台工程股份有限公司,臺北市松山區復興南路1段1號8樓之5,蔡東昇,10000000,1051227
Change,53184148,天翼國際貿易有限公司,新北市汐止區伯爵街35巷4號2樓,顏詒郎,5000000,1051206
Change,53184908,台翰企業有限公司,新北市新莊區建中街116巷3弄17號4樓,許雅雯,10000000,1051222
Change,53186146,均華精密工業股份有限公司,新北市土城區民生街2之1號,梁又文,257175000,1051230
Change,53187068,兆寬實業股份有限公司,新北市三重區中正北路530巷16號,鄒玉枝,1000000,1051228
Change,53187187,正明國際企業股份有限公司,新北市中和區連城路268號18樓之7,余立夫,2000000,1051207
Change,53187546,金元寶國際有限公司,新北市永和區秀朗路2段284號3樓,黃文信,1000000,1051229
Change,53187763,基勝國際開發有限公司,新北市汐止區福德一路299號,黃俊強,10000000,1051226
Change,53188860,盛韋企業有限公司,新北市土城區延和路177巷11弄7號2樓,鄭偉倫,500000,1051220
Change,53190887,優理實業有限公司,臺北市中正區館前路65號11樓,賀胤綱,1000000,1051213
Change,53191730,良鴻陞有限公司,臺北市大安區忠孝東路4段166號10樓,唐孝威,1000000,1051226
Change,53191794,新店佳有限公司,新北市新店區民權路88之2號1樓,鄭啟強 DANIEL SANJAYA THE,600000,1051206
Change,53192800,新第鑫有限公司,新北市板橋區僑中一街124巷20弄34之3號,陳麗雲,1000000,1051214
Change,53192914,鉅采工程有限公司,新北市三重區仁政街123之2號,陳柏禎,1000000,1051222
Change,53193511,基米生技有限公司,桃園市桃園區大有路206-3號11樓,蔡光欣,1000000,1051214
Change,53193553,華研國際企業有限公司,新北市土城區裕民路29號,林建發,5000000,1051223
Change,53193569,鴻運工程有限公司,桃園市龜山區迴龍里龍泉街8號4樓,劉芥良,12000000,1051213
Change,53194336,禾鼎實業有限公司,新北市新店區安德街130巷10號2樓,高鼎鈞,2000000,1051216
Change,53196073,崑惠機電有限公司,新北市新莊區福壽街84巷16號(1樓),王春榮,6000000,1051207
Change,53196904,阿堤斯股份有限公司,臺北市士林區文昌路264號3樓,劉政信,4000000,1051219
Change,53197354,都會生活開發股份有限公司,高雄市新興區林森一路165號1樓,宋宸鏞,900000000,1051209
Change,53197988,怡都投資有限公司,新北市板橋區中山路2段50號5樓,鄭孟瑤,25000000,1051206
Change,53198059,紅城投資有限公司,新北市板橋區中山路2段50號5樓,鄭孟瑤,24000000,1051206
Change,53198240,維泓國際有限公司,新北市三重區碧華街266號,黃文進,5000000,1051208
Change,53198754,勁維工程有限公司,新北市板橋區大觀路2段37巷222之3號,葛珮琪,1000000,1051216
Change,53198781,磐生聯合有限公司,新北市中和區板南路490號,陳新儒,15000000,1051202
Change,53198950,晟碩科技股份有限公司,新北市中和區建二路113號7樓,王忠傑,10000000,1051228
Change,53199418,傳鑫超硬金屬有限公司,新北市新莊區化成路349巷64號,張高棣,3000000,1051202
Change,53199466,東柏食品有限公司,新北市鶯歌區大湖路190號,郭議文,2000000,1051212
Change,53199748,魁特印刷有限公司,新北市蘆洲區正和街88號,簡偉展,500000,1051227
Change,53199769,雲灃科技有限公司,新北市中和區景平路488號17樓之10,王家雲,2000000,1051216
Change,53200409,伊力達國際貿易有限公司,新北市蘆洲區集賢路222巷3號6樓,林嘉尉,1000000,1051226
Change,53200689,春雷創意顧問有限公司,新北市新店區新坡一街73號2樓,廖仁慧,1200000,1051201
Change,53201147,詠明創意有限公司,新北市新莊區福美街62巷10號(1樓),劉絲詠,3600000,1051208
Change,53201266,賽亞基因科技股份有限公司,新北市五股區興珍里中興路1段6號7樓,陳奕雄,1087379630,1051213
Change,53203742,子鋒國際開發股份有限公司,新北市板橋區文聖街40巷1號8樓之1,郭明達,5000000,1051222
Change,53205410,緹塔股份有限公司,新北市新店區北新路3段147之1號,吳緯凱,13500000,1051223
Change,53206522,翊翔整合貿易有限公司,新北市板橋區長江路1段156巷9弄1之2號,蕭翊翔,300000,1051222
Change,53206826,佳晟新有限公司,新北市樹林區三龍街102號,陳盈霖,1000000,1051201
Change,53206831,克達科技股份有限公司,新北市中和區建八路2號14樓之5,簡弘城,18000000,1051201
Change,53207466,禾祿國際貿易有限公司,新北市新店區安民街189之6號(1樓),李營楨,1000000,1051229
Change,53208325,宜佳國際事業有限公司,新北市永和區永利路72巷5號7樓,陳李淑珠,1000000,1051209
Change,53208388,翰遠科技股份有限公司,新北市三重區光復路2段2號,謝孟翰,5000000,1051201
Change,53208710,安徒生和莫札特的創意股份有限公司,臺北市松山區光復北路100巷11號1樓,黃素貞,9500000,1051229
Change,53209555,柏克希爾貴金屬股份有限公司,新北市永和區永和路2段121號10樓之2,CHOY ANDY KAI CHUNG,28000000,1051228
Change,53209632,威勝布業有限公司,新北市三重區溪尾街123巷11號8樓,黃文政,5000000,1051213
Change,53212427,錄佳光電科技有限公司,新北市淡水區民權路23號14樓之2,陳淑芬,1000000,1051205
Change,53213489,原駿家電音響有限公司,新北市三重區正義北路331號1樓,林俊騏,2000000,1051216
Change,53213636,發邑達有限公司,桃園市龜山區文化三路63號六樓之8,王衍儒,270000,1051227
Change,53213755,俊偉工程有限公司,新北市汐止區翠峰街27號12樓之3,李美慧,500000,1051222
Change,53213946,必達工程有限公司,新北市汐止區汐萬路1段115巷36號,張長榮,1000000,1051222
Change,53214163,興典科技股份有限公司,臺北市內湖區瑞光路513巷22弄5號8樓之3,李佳玲,28000000,1051227
Change,53214516,佳和辰國際有限公司,新北市汐止區中興路168號4樓之4,鄭森騰,200000,1051222
Change,53214656,台灣阿義國際有限公司,新北市三峽區學勤路186之2號11樓,黃德義,1000000,1051208
Change,53214950,順華電子有限公司,新北市三重區重新路4段248號2樓,許瑾瑜,1000000,1051206
Change,53216599,微風紙品有限公司,新北市中和區立德街193號,張友玲,1000000,1051207
Change,53216958,兆安工業有限公司,臺北市信義區吳興街345巷9號5樓,林榮妹,500000,1051228
Change,53217990,國進投資有限公司,新北市蘆洲區民權路31巷1號3樓,陳日進,16100000,1051212
Change,53220502,蕾絲特國際有限公司,新北市三重區興德路98號12樓,徐鼎翔,5000000,1051229
Change,53220968,欣和地產股份有限公司,新北市新店區安興路105號10樓之2,胡念莒,1000000,1051202
Change,53221299,存明金屬有限公司,新北市汐止區茄安路241號4樓,,0,1051202
Change,53222001,昇業科技股份有限公司,新北市三重區興德路123之9號12樓,郭昭正,28000000,1051212
Change,53222311,永浚模具有限公司,新北市三峽區成福路6巷11號,李定興,5000000,1051219
Change,53222451,活水數位創意有限公司,臺北市大同區延平北路2段61巷2號,陳柏淵,300000,1051219
Change,53222543,瑪萱國際有限公司,新北市三重區三和路4段103號5樓,李蕙珍,29000000,1051228
Change,53223607,建麟國際設計有限公司,新北市樹林區樂山里民和街28巷7號,,200000,1051228
Change,53224916,高弘工業有限公司,新北市永和區環河東路4段20號16樓,何啟溪,300000,1051207
Change,53225838,上展工業有限公司,新北市三重區中興北街54之9號,陳義程,20000000,1051227
Change,53226837,亞迪電子股份有限公司,新北市三重區興德路90號15樓,周育良,30030000,1051212
Change,53227168,吉裕資訊有限公司,新北市樹林區四德街16號14樓,陳清愔,100000,1051220
Change,53227300,偉太興業有限公司,新北市板橋區縣民大道3段270巷17號9樓,丁文雯,6000000,1051227
Change,53227343,立喬數位國際有限公司,新北市三重區大同南路19巷2弄7號,陳軍霖,1000000,1051201
Change,53228292,至峰興業有限公司,新北市三重區環河北路3段508號15樓,呂士杰,3000000,1051209
Change,53228379,?峰工程有限公司,新北市蘆洲區和平路92號,周文斌,2500000,1051215
Change,53228498,鉅賦科技股份有限公司,新北市中和區中正路738號7樓之3,呂祥禎,5000000,1051213
Change,53230494,益瀅國際有限公司,臺南市東區後甲里中華東路1段197號3樓,范博成,3000000,1051219
Change,53234105,華信開發投資事業股份有限公司,高雄市前鎮區中山二路91號22樓之4,王君暐,40000000,1051214
Change,53234251,瓦比薩比生活美學有限公司,高雄市苓雅區同慶路108號3樓,蔡衛倫,1000000,1051214
Change,53234870,巽乾投資股份有限公司,高雄市新興區和平一路219號5樓之8,吳明哲,10000000,1051208
Change,53235955,榮鑫電腦有限公司,新北市板橋區板橋區新海路394巷3之3號,周瑞璜,6000000,1051220
Change,53236321,尚青菜籃子有限公司,高雄市左營區文守路200巷5號,楊金龍,10000000,1051216
Change,53236384,品信通訊有限公司,高雄市新興區尚文街7號,劉勝雄,2000000,1051223
